Sample,S1,S2,S3,S4,S5,S6,S7,S8,E12,Material
2021_Aug_31_SR-3501_SN19387Q4__00298.sed,7.150079844209566,7.777604937956374,7.54456020811647,7.672645508585873,8.459214213641955,7.912338466352711,6.916019391879674,5.639386042731048,114.71394283256802,2.0
1387,6.769167321643801,6.871703700381532,6.377549902215187,6.312681629700251,6.790324711690584,6.73471042256634,6.854517445133436,5.329797736686246,92.43916432059967,8.0
4019,7.592308989558818,7.952816107291074,7.577104686282011,7.671773488629807,8.322490870874582,8.040022538294554,7.473244048698647,5.9625251357843245,113.80415321827255,8.0
701,8.065036550955828,8.466958737184488,8.07967409244135,8.233528301458257,8.90404481088767,8.763000098571565,8.084631117703386,6.595756013509439,120.61450911348744,9.0
2021_Aug_30_SR-3501_SN19387Q4__00342.sed,7.912110009938483,8.503648047088603,8.2444174822241,8.505218391001726,9.3172931262506,8.854330351150578,7.766822362041282,6.255586906851047,126.53447903271868,1.0
2021_Aug_31_SR-3501_SN19387Q4__00494.sed,8.348103972470856,8.893694412678824,8.588013097790789,8.81597484078495,9.564525601441222,9.234353479894002,8.22196700086751,6.732465793842558,130.20313114555532,3.0
226,5.157689341251752,5.466650736164792,5.134825882654982,5.2150211472158965,5.676482708293419,5.5721216244773455,5.085548318617314,4.480513113582695,73.04697009950345,5.0
1558,8.667337081777028,9.223183159917522,8.903887016528248,9.14992785486181,9.916975887225863,9.599424499457417,8.565544837615896,7.020298729631101,134.7203756737678,9.0
4898,6.571549952414544,6.669391050347189,6.184371692933692,6.1082485367351635,6.569417178186996,6.540762454332576,6.668954985957694,5.166274544894998,89.48963785976377,8.0
4648,8.201285189038304,8.759275995577696,8.465458860988408,8.687639969095319,9.435015309660105,9.08431494263526,8.071374609354596,6.589918983440633,128.70583163643732,2.0
2021_Aug_31_SR-3501_SN19387Q4__00588.sed,8.357213149486329,8.891039071958671,8.585317522221763,8.818879260574299,9.560695266667116,9.245159329462304,8.237530424447018,6.746506864903573,130.116648287666,3.0
1556,8.681238291603867,9.237904069261685,8.917073395334048,9.16379461722982,9.932034327610832,9.614445061948484,8.58005333634752,7.032243891256255,134.90998439530017,9.0
2423,8.642650285069653,9.196956784435795,8.878634038057662,9.124746288442049,9.890694097665218,9.576094476388185,8.53849125511968,7.003561848357749,134.34293287112783,9.0
2021_Sep_01_SR-3501_SN19387Q4__00618.sed,8.114552836212571,8.634532718987337,8.332466817576849,8.534756933323319,9.253583000469561,8.967816569034717,7.988150842051987,6.536567990706338,126.54194099998853,5.0
2021_Aug_30_SR-3501_SN19387Q4__00008.sed,8.50959389936384,9.05626156258478,8.745291584743464,8.989942223807578,9.74216591951709,9.435312592952947,8.413747061415092,6.899922880378802,132.33467947388826,0.0
4846,5.253195433909101,5.445410588540429,5.129154147790794,5.124787251352145,5.507538304023214,5.4143042741475185,5.307202757039055,4.101869260668898,75.95665508628024,8.0
3617,7.877186477518216,8.409829262310227,8.119457450507678,8.324814100030984,9.040563687432051,8.701113214180111,7.720074794728964,6.315468650655133,123.69856573816406,8.0
2903,8.345516588414513,8.848969725516946,8.5123003859899,8.72663143858777,9.460695338680358,9.144119106898243,8.236726338318576,6.69904693538688,128.72744518087157,2.0
2021_Aug_30_SR-3501_SN19387Q4__00019.sed,7.9851490891600285,8.513130801798523,8.251545834238732,8.48703282590458,9.18393254918284,8.869534737149387,7.886823308635972,6.367274517291281,126.33776188909832,1.0
2068,7.536754224479052,8.057918478896346,7.753878058660714,7.888312643533169,8.61042738815,8.18885966809094,7.3687706196877745,5.929357541204869,117.80988925841085,8.0
1415,8.09333394660713,8.54247559936073,8.172501314474157,8.345139967089029,9.018289270640851,8.753140692097018,8.026490058599503,6.4862821609908385,123.06869438360046,7.0
549,6.752476551359575,7.176867482762546,6.925893731382091,7.101834006739544,7.665050193990577,7.445665041775451,6.719766820053806,5.38704640459658,106.13367264635959,7.0
3000,7.838643606749215,8.33967491698757,7.997774940852409,8.109855780350125,8.843910007832491,8.4452682055119,7.701905978045511,6.175507090965113,120.7911637277591,8.0
2021_Sep_01_SR-3501_SN19387Q4__00980.sed,5.436089601149209,5.960651188636395,5.686022024011063,5.743022090625129,6.372279289420132,5.84019598215569,5.033193784994872,4.16214027476596,87.97876051921426,6.0
2021_Sep_01_SR-3501_SN19387Q4__00591.sed,8.525016548483709,9.092210481027024,8.783104379519134,9.03663948997032,9.819018908654177,9.476768647017021,8.421005040004895,6.866108875015475,133.37432713056418,5.0
2021_Sep_01_SR-3501_SN19387Q4__00438.sed,8.289318365913203,8.859821166224162,8.571652648665456,8.793133966583497,9.549695536287164,9.19336746810459,8.171924773910732,6.662045496387755,130.21775143874243,5.0
1181,7.0477730230154085,7.516700023929332,7.284264396575145,7.47502787777757,8.089161369007424,7.827548384707034,6.96614949910931,5.656095375716822,111.0111357804008,7.0
380,7.866305129704374,8.377093965817078,8.092178785877781,8.303656789633626,8.983135227503865,8.746165149438413,7.80109503603487,6.373637657926242,122.78149998917169,5.0
852,6.47666909235233,6.911086671592974,6.693295881876343,6.845582045916545,7.4179860078811055,7.080521879956205,6.254884521600099,5.053280727521855,103.37314270814699,8.0
2021_Sep_01_SR-3501_SN19387Q4__00686.sed,8.427200703450081,9.0033946277258,8.709534548926808,8.955117421710803,9.732092819248269,9.370922067591836,8.31598352732649,6.788816017524447,132.33343263210776,5.0
5248,8.290978086306371,8.828339920129617,8.527026631582547,8.762008279163005,9.499118359037013,9.178122874650338,8.170743453169964,6.681134682713891,129.50536529709922,2.0
184,5.848357414968921,6.1830823672767075,5.835902693151159,5.935921126511967,6.447873248646355,6.323638262942467,5.781701266675,5.025525704331509,83.7567321427,5.0
2021_Aug_31_SR-3501_SN19387Q4__00324.sed,7.674283051717682,8.296194913142418,8.062712890101619,8.299326391210606,9.130775680862277,8.602254762853637,7.503750745994083,6.059639456888708,123.32938703388328,2.0
2021_Sep_01_SR-3501_SN19387Q4__00549.sed,8.17883944426628,8.744943170654043,8.452361124268258,8.655379304313103,9.417829888817934,9.055194749720119,8.057160736407658,6.556516327357587,128.51858285589887,5.0
4411,8.336379708035244,8.8750172512511,8.575482719070703,8.813121715771231,9.551342265711867,9.23299546957232,8.2212299334733,6.716614964927129,130.29708412208348,2.0
2021_Sep_01_SR-3501_SN19387Q4__00897.sed,7.219437761405404,7.811764330576041,7.610744439942193,7.806185821633198,8.544049386388476,8.065711040985375,7.056113808946877,5.632589771990801,117.95535165465715,6.0
497,6.317630266805306,6.760308593831261,6.485639876251689,6.647907684053674,7.185135222438831,6.970889732075509,6.2593139789017425,5.0672115926335515,99.05416262404842,2.0
1303,6.959083338645281,7.438807537439661,7.182351438226631,7.368735296249383,7.98618663813491,7.724990759635483,6.865100805625489,5.610646558993853,109.0598845257752,2.0
1283,8.61118492117286,9.164220642963869,8.847939091655014,9.093774116194,9.85673984851417,9.541754815855972,8.506141673859533,6.973329762962434,133.95369841485484,9.0
2021_Sep_01_SR-3501_SN19387Q4__01043.sed,7.169440198904209,7.8136685591884465,7.615559526105111,7.860483700705394,8.715344816445786,8.082685098141019,6.9560826551859645,5.586569660804274,117.7116255159837,6.0
2021_Sep_01_SR-3501_SN19387Q4__00908.sed,7.436972746917098,8.032388779733243,7.824210821019609,8.048797348090552,8.819930644403284,8.334253641291255,7.287286282829907,5.821157539205592,121.11569220872295,6.0
2021_Sep_01_SR-3501_SN19387Q4__00143.sed,8.547137733533713,9.095703833716152,8.779859327049643,9.024320447578882,9.783949935740662,9.479591751460653,8.455545074938216,6.947529124170995,132.7405537843785,4.0
2021_Sep_01_SR-3501_SN19387Q4__00375.sed,8.052187095728595,8.562863274254607,8.26266995187408,8.481104489866155,9.188122412547644,8.929349636064853,7.986698021054197,6.492718265039173,125.45303288725015,5.0
2021_Sep_01_SR-3501_SN19387Q4__00713.sed,4.981131243803259,5.475137183858934,5.222539039130123,5.366001771313449,5.806648306726026,5.550342474687996,4.856556344316814,3.8813096733807284,81.79274581226036,6.0
2021_Sep_01_SR-3501_SN19387Q4__00014.sed,8.549383785216857,9.094653983650979,8.780494588547292,9.026757425464794,9.786779259567044,9.482766059817681,8.458881960742623,6.943222352441513,132.79226009040173,4.0
2169,7.810810890677954,8.200347341028428,7.763578687509966,7.893246805400574,8.502907609560877,8.313253590157975,7.795363701967507,6.303382533121903,115.78795033548352,2.0
5244,8.278754971358321,8.812954118378215,8.513259823921262,8.749816473822403,9.482577782327045,9.166571321906043,8.163069364762197,6.675558671362437,129.24891102590652,2.0
2021_Aug_31_SR-3501_SN19387Q4__00086.sed,7.315923656787243,7.95478759483046,7.7438546271773525,7.9671577461648795,8.810498283193521,8.227581435399792,7.129691023252086,5.6963295940064205,118.9083739934287,2.0
5267,6.937508214617883,7.413110929961206,7.160946043158148,7.346046513690354,7.960548912204224,7.69986052971604,6.844705123527369,5.5921333416732075,108.76044167378306,2.0
2021_Aug_31_SR-3501_SN19387Q4__00725.sed,8.312897324583732,8.852077678930122,8.546937757617961,8.773715923165334,9.517582549418904,9.191036815500912,8.18469718972552,6.701942305085055,129.58821354931897,3.0
3825,5.833197349321384,6.275998036100472,6.076101793435982,6.236456127385367,6.73915493351033,6.494338165682991,5.744619497886606,4.606040732432418,93.68705436833719,2.0
5378,8.5293928106175,9.087139126513822,8.777642531402357,9.018300803016153,9.779716952474445,9.453098049163788,8.420211364524812,6.892541840415801,133.0573493156436,7.0
2021_Aug_31_SR-3501_SN19387Q4__00547.sed,8.47327311249725,9.043199047747557,8.744014330540951,8.990489458274958,9.768997461214745,9.410212468419733,8.359325508836188,6.832096041431207,132.70181977571903,3.0
3476,8.369306653681843,8.910087914856268,8.602034169710546,8.835327942529812,9.57858252263431,9.27799797680939,8.271234410422396,6.786624437487215,130.06494888276336,9.0
3155,8.294290406163492,8.827775453551508,8.53102944760337,8.765261151273775,9.497081167305016,9.196264578135883,8.19889468405063,6.714013206878228,129.1739502216568,9.0
2021_Aug_31_SR-3501_SN19387Q4__00241.sed,5.927667615923569,6.288115313483256,6.026653484193799,6.145007861208311,6.710775643505883,6.456034378592511,5.70895895823922,4.712654002692143,90.6522667442533,2.0
2021_Sep_01_SR-3501_SN19387Q4__00131.sed,8.673496148578403,9.234834367461835,8.917951711870373,9.168229414410966,9.939971075923715,9.619730307413263,8.572494158231244,7.025814022835352,135.02088809690474,4.0
2021_Aug_31_SR-3501_SN19387Q4__00133.sed,6.046081788243306,6.418421349091096,6.151987447664525,6.276370455411644,6.848443639131631,6.589899862599453,5.829656679419753,4.802304555478499,92.57895201734206,2.0
2021_Sep_01_SR-3501_SN19387Q4__00919.sed,7.648710261574647,8.23870957119745,8.011977343899641,8.259672923453614,9.046589106972153,8.580590710224843,7.5118841544733685,6.007849074083663,123.80542224474789,6.0
1009,7.6148114213979134,8.141067391858734,7.864759541021786,8.061420485794786,8.759676989210448,8.41175668524286,7.443101283413981,6.0766625418131825,120.36178762180157,8.0
2316,6.973020531119241,7.430706608759598,7.185109372975388,7.372805396168207,7.992394988703113,7.738675679831412,6.895340784606981,5.615712866629612,109.20383685151268,7.0
2021_Sep_01_SR-3501_SN19387Q4__00087.sed,8.678266688941926,9.238998189721453,8.920818553133577,9.16804229878167,9.938669309293243,9.619997278625938,8.576135049665968,7.033682018622575,134.99494464076358,4.0
3847,8.20186446062171,8.756319678671868,8.46569434474858,8.688275427344905,9.432327069237608,9.085127431277634,8.075037613336372,6.583287487064673,128.82173129082688,2.0
4001,5.391691767230779,5.5603348138644915,5.234470553608836,5.227953877104032,5.635374441846489,5.521813332295501,5.396040217959554,4.173087014552025,77.85362822188121,8.0
4091,8.663742358538894,9.220883278584873,8.90144708168736,9.146495361235965,9.915222131085777,9.594852608101608,8.562017504437973,7.013891180327691,134.6944732908176,9.0
2021_Aug_31_SR-3501_SN19387Q4__00396.sed,8.690691774510153,9.250592739422759,8.930922323164793,9.17879088928963,9.94953677448332,9.633216159996334,8.589202570188625,7.04578003721638,135.1238697150214,0.0
2021_Aug_31_SR-3501_SN19387Q4__00253.sed,6.181175236875366,6.574401942432484,6.304015155340415,6.403366445292647,7.015529730949963,6.689893998452103,5.8979494691524055,4.85770351741049,95.34282594408562,2.0
206,6.609892363989831,7.059236266553202,6.787973076164283,6.919131521177576,7.471041710126791,7.273931382621507,6.538016245746754,5.413974316401072,102.33268336477128,9.0
1567,8.602644537244288,9.138844879105726,8.807835482510544,9.043085904819186,9.796733540976218,9.490140439639585,8.512175575106415,6.964811069735551,133.04322251947696,9.0
2021_Sep_01_SR-3501_SN19387Q4__00377.sed,8.065979290872155,8.594604737924609,8.309119996930594,8.532468746691185,9.23804928140072,8.95070337703958,7.981621362700988,6.508074245503156,126.08095730471705,5.0
4961,8.018491516769894,8.368551490157381,7.889641670849539,8.006773187023732,8.639425272219597,8.448949636375765,7.999443540787284,6.432834033838389,117.61295196667383,2.0
3983,6.831409108506614,7.202045199971528,6.907208182301443,7.034842678178563,7.621308287063574,7.337151068257505,6.68805890695867,5.35326203963726,104.81589054526776,8.0
2021_Sep_01_SR-3501_SN19387Q4__00715.sed,4.97971448395718,5.473500278414626,5.221058551935557,5.364329446359637,5.805031737525358,5.548935827368993,4.855316520397326,3.8800343513025637,81.77345908041909,6.0
5036,8.624807321563019,9.178725621802005,8.859726580804367,9.103868102822853,9.868756792517505,9.54941689614079,8.522144408419036,6.9808058864889455,134.0712544694324,9.0
181,5.850985617779406,6.1871059873676195,5.839448236298463,5.939457391068721,6.451575484342358,6.327740996442345,5.7844666297510035,5.028561018131374,83.81049474326943,5.0
2021_Sep_01_SR-3501_SN19387Q4__00761.sed,8.342514705232045,8.893501596486344,8.609039957905708,8.848496335109514,9.591067385028245,9.260648077332084,8.241252524665455,6.694050546983828,131.25024425227113,6.0
3552,8.497558518450067,9.04614055176947,8.740751548248355,8.983794589455949,9.733471008559896,9.417484182542436,8.39223787495172,6.8600058776435855,132.62445118114783,7.0
1041,8.347675836037597,8.892250275694598,8.592496753577016,8.827733631160765,9.569692917508917,9.245083267273362,8.231062358121353,6.723513005586609,130.55782724881755,2.0
860,6.693616662920035,7.174695073940661,6.947159051690467,7.093346977885741,7.708114940295346,7.3289684424174695,6.463971320566541,5.225897109551442,107.21003108067443,8.0
985,8.399032719732112,8.955229546512271,8.659585440509817,8.897048666325736,9.646904136138717,9.314749330318586,8.28972443981639,6.759325568833856,131.64818422323972,7.0
4662,8.151904975499356,8.686737818863968,8.401820724112474,8.633858732908559,9.35347364640459,9.033091840695715,8.036769019281213,6.541644238143942,127.94317103760093,7.0
2021_Aug_31_SR-3501_SN19387Q4__00597.sed,8.379632183913953,8.922454745875772,8.614988919857772,8.846279197287842,9.594424702214926,9.269971709139002,8.256602738770912,6.762359704080757,130.5824662598899,3.0
2021_Aug_30_SR-3501_SN19387Q4__00333.sed,7.636354520721429,8.240982798587348,8.009377747900562,8.255923106926803,9.072942876966822,8.55320510554083,7.470319603044266,6.001213375959682,123.28541956422919,1.0
2021_Sep_01_SR-3501_SN19387Q4__00267.sed,8.665354089963756,9.220427629878678,8.901306250396324,9.147871947364528,9.914473942643452,9.600492112364895,8.561544470062568,7.028113176272189,134.6608668725632,4.0
3019,8.669325745637128,9.224437974985868,8.904893124567533,9.151047518276549,9.917201588290089,9.601371998752352,8.568555781686472,7.021735540204058,134.72987467968912,9.0
4064,8.536342094523388,9.068369274852413,8.742573630574677,8.975758128977997,9.725626297025574,9.419232898017317,8.447105661542748,6.905826301714176,132.0913035323818,9.0
2021_Sep_01_SR-3501_SN19387Q4__00256.sed,8.662719548254536,9.217991545459496,8.899373440291695,9.146520269356293,9.912640055669467,9.600318799611326,8.562020482265664,7.028403842297752,134.6149859727754,4.0
