Sample,E12,R,G,B,G1,G2,G3,G4,G5,G6,Material
aug_mixup_7.0_53494,121.8555908301698,9.065591563258344,6.0459000112767995,4.388203878173159,8.156610485760705,8.374401535394705,8.358070501711412,8.466027980109798,8.671791934726064,8.461035795979182,7.0
aug_5.0_99450c2f,70.89603062617698,5.294159365348728,3.605309641223529,2.6042247730810284,4.781269793258553,4.92908307465901,4.933668730589152,4.97717299911125,5.098766395040059,4.971263157548775,5.0
1329,82.42727787646834,6.262608788584377,4.228772285194722,3.1537491363701147,5.849547812088549,5.849693892442758,5.725018005244096,5.698148557794507,5.792675120829771,5.736335627758042,8.0
2021_Aug_30_SR-3501_SN19387Q4__00224.sed,128.21294554086867,9.411443569695006,6.058634608899154,4.408325974533793,8.18016976831623,8.521686454777837,8.631382470310772,8.818565640477614,9.13981126973325,8.81318228069685,1.0
431,128.13922911278803,9.591495126412681,6.413404229099107,4.606208352445731,8.522155983955493,8.808293065132784,8.843481744665247,8.980029293206556,9.20100148247549,8.97834507992496,4.0
199,99.21492442151762,7.4307660816699945,4.8575908968753945,3.453540530142304,6.518614351920139,6.769197334170476,6.820771093306287,6.904211300727633,7.057492774881877,6.870413941214332,9.0
aug_6.0_c821a088,112.80349848253204,8.26349820095985,5.166941706372934,3.6978502188469973,7.0978654708545506,7.428718682578841,7.528311467203151,7.665409432474336,7.933278510483351,7.613200074304281,6.0
4241,132.73969589639213,9.79407439972075,6.465849283870892,4.66002747284358,8.641567799810852,8.96295340707989,9.04389556301088,9.225623943163491,9.498287338773714,9.216308246847571,7.0
4748,132.90506780360113,9.809513594195534,6.494168804707134,4.685224339928939,8.66721388634279,8.985126627437637,9.065342819810805,9.248990277696148,9.51802944570619,9.242729422491603,9.0
4826,130.16084776891452,9.600955224274541,6.354373779612839,4.595514958415388,8.523179937080997,8.814301040979846,8.871300245253284,9.03596181110732,9.29603692801326,9.025487131053167,7.0
2059,108.54958843740816,7.927172164789429,5.193077871443052,3.790658868601553,7.114210213155495,7.317727540888308,7.337812334254796,7.438751565079092,7.651100249444522,7.401591059033665,8.0
aug_6.0_a6ecbda1,46.045093918485726,3.1238335872152083,1.9659228467105476,1.5613062856949917,2.798622209615131,3.0646269661533254,2.967710893134769,3.0339519650702576,3.111764658510182,2.9555470294723607,6.0
2481,121.94216289724925,8.973453729058443,5.861725111538465,4.220497410597005,7.896395069207056,8.193454126117569,8.268494423691875,8.430296124515692,8.677434183032753,8.402229861937819,8.0
4758,133.9977714444571,9.88494554578558,6.551953632830059,4.731010670280332,8.742166160894715,9.061038512847464,9.140795075689693,9.326291560101767,9.598713354850293,9.320646603806935,9.0
2021_Sep_01_SR-3501_SN19387Q4__00456.sed,131.71036006022277,9.692170521348286,6.357778060425471,4.600295634814438,8.517734502647627,8.850650663418305,8.945864674374702,9.126903835263308,9.415789337874791,9.11353703631951,5.0
27,60.38642800645755,6.548959778119917,2.8885374794831034,2.2119198178551107,4.287076495658325,4.299965621649373,4.0960813660441175,4.083616019651132,4.306390581431355,4.729068911127274,9.0
aug_mixup_6.0_528698,100.36890451367371,7.067385230483399,4.532481361423186,3.3392549940940333,6.261598403230128,6.592010687603327,6.663617532635573,6.74684743736144,7.0198774262436245,6.645660771709226,6.0
aug_6.0_7df20386,130.54167420144591,9.680210371647767,6.317765218604329,4.5252761311601155,8.475346488978392,8.792232596094385,8.874398745170739,9.054942343789108,9.320773768035469,9.047837840798863,6.0
2021_Aug_30_SR-3501_SN19387Q4__00176.sed,117.49792329094157,8.527896952364141,5.4203740366070345,3.919854692634159,7.386500417820681,7.745999719454778,7.864657421925829,8.005596528060503,8.314125549842554,7.939805780400684,1.0
1468,129.64921545742644,9.533585604048751,6.336417429876548,4.599773521289617,8.509499893240598,8.788454257183917,8.835531548072435,8.992020519366049,9.25681433952175,8.981116849106572,2.0
aug_1.0_6c6b1d8f,130.25923556880107,9.621824875028786,6.268088961755528,4.511464097431455,8.419119666880658,8.747220300450913,8.837743526836176,9.016273052644319,9.296200089718873,9.003680314533243,1.0
aug_3.0_95f2eff7,131.71050016775823,9.675577396685346,6.3637057527120895,4.607408225392795,8.518421480936455,8.850739743634321,8.94617020848219,9.129794401912076,9.421813718708188,9.113877616947928,3.0
3571,100.8272049050621,7.433741262569317,4.8057079054455665,3.4931044749531877,6.497024835201492,6.7590614563886575,6.8304341791779475,6.960130393130806,7.151203956244013,6.931750980941398,8.0
2021_Aug_31_SR-3501_SN19387Q4__00606.sed,130.90231353610588,9.629816025429601,6.372123056289437,4.602590866976159,8.52050657612213,8.837878938438807,8.91636383932012,9.09065115657072,9.361552203577013,9.077554287750417,3.0
809,125.55058145904611,9.44545244431488,6.357540414733755,4.586406322316508,8.454007917783178,8.687321489040613,8.69045249771068,8.80712962976129,9.021102773647568,8.847738503952149,9.0
4304,119.43556855154237,8.833650845333855,5.784803711056891,4.1512456409765655,7.756497066596444,8.049499007827908,8.124940917191918,8.28582183250101,8.52464586686245,8.274370974751921,7.0
2021_Aug_30_SR-3501_SN19387Q4__00255.sed,78.00460933644153,5.573252171440121,3.3838132972231247,2.4146071556830213,4.813224923579496,5.073726701571008,5.088218907857181,5.159851641222518,5.365893976533747,5.080758417260807,1.0
aug_4.0_979be899,134.98596073631768,9.966324148132122,6.619987345179611,4.779008475232036,8.82278294327708,9.139837639513484,9.217524644535395,9.405053492246273,9.676906793914766,9.403031353255278,4.0
aug_4.0_6a344050,119.56113086087265,8.87184901032711,5.92268813911246,4.242875447214129,7.931438527796986,8.23722330267304,8.256592983974777,8.327950283538627,8.518425422024432,8.246305733074475,4.0
3567,123.72064371895618,9.14650109027287,6.02080799729807,4.329494190648273,8.054008513143904,8.355061807661182,8.42841361572724,8.597868980665481,8.844995317143773,8.588321351232615,7.0
aug_mixup_1.0_307014,129.88783972545212,9.594718878022338,6.2482685900084345,4.494909296371286,8.39506888354947,8.722038086311107,8.81174432268827,8.988660269801313,9.267127578253447,8.975970207782737,1.0
2021_Aug_30_SR-3501_SN19387Q4__00321.sed,119.25564565590312,8.596237106706493,5.43654538879723,3.9821617564648975,7.409313243520454,7.78550049733888,7.936734071800753,8.104844520376972,8.465431656688228,8.040825640462298,1.0
1362,89.91685466449698,6.974338073748727,4.82932640871341,3.612840863877587,6.666482940364574,6.592282567982019,6.372979503693665,6.2678312818457576,6.323950080138816,6.339511307926966,8.0
aug_mixup_1.0_657295,124.25586820076688,9.040324458976949,5.76776088901469,4.221380353217033,7.823030952317785,8.181520828000941,8.311375656365321,8.495313501180718,8.842713279859247,8.470278510205091,1.0
aug_0.0_9ba96ff9,135.12467863559937,9.97234233182343,6.622358472742884,4.781377263477628,8.827599200878439,9.14734319485532,9.225545128185626,9.412220498829495,9.684877569497537,9.40860542710103,0.0
2960,108.92084548319437,7.952216570191069,5.184953389189609,3.7735681883319723,7.099951135293153,7.321996412665795,7.353261834384886,7.458520752071016,7.6759427108548905,7.41855211541167,8.0
1852,134.9269703366088,9.958596035928483,6.607502195216397,4.769365042889901,8.810872039302327,9.1308100221935,9.209541669833328,9.396127261534813,9.668563489525619,9.392019295940521,9.0
2021_Aug_31_SR-3501_SN19387Q4__00354.sed,135.03169155424405,9.97008552543734,6.622761207113411,4.781489606576888,8.82598629110871,9.143232821229226,9.220946820555568,9.408675773832076,9.680604946975855,9.40693088829288,0.0
aug_0.0_5fd9414d,132.6820610589827,9.80711055560213,6.515439371312011,4.7025489162742256,8.677538095748247,8.987140816002443,9.06384250534682,9.24973254168162,9.518754021402739,9.251667899796535,0.0
3632,105.65721944181567,7.796754185262998,5.119985020424855,3.6962903579267894,6.864610681608239,7.125212304923997,7.189119117088888,7.32624167264518,7.539863501531794,7.322971652190856,2.0
5263,115.79757135024468,8.53929807686642,5.613208436967442,4.051122233649983,7.522947947036098,7.808890607780983,7.875935376134123,8.034007561054377,8.266551603638002,8.02257076316245,2.0
3167,126.54404237240041,9.34823034432344,6.1340127835365905,4.409898347744251,8.224641428988598,8.529779012567573,8.605710783023822,8.779815853577153,9.034130583031168,8.767266432445528,2.0
aug_4.0_e7581bbc,135.00120293091618,9.965217281535107,6.618384172339508,4.777911472896307,8.822235859549842,9.139852922486044,9.217480120288997,9.404505177650922,9.676526073936806,9.401746753861485,4.0
2021_Sep_01_SR-3501_SN19387Q4__00582.sed,131.81495402202933,9.700180686362813,6.3516730808031845,4.606297762021786,8.520286739718655,8.846027814179049,8.941107122967686,9.125040522151268,9.42280554801295,9.120638585054731,5.0
aug_mixup_6.0_219546,126.80540890357894,9.36762166143675,6.049841645765846,4.340086635294936,8.157774922193592,8.483796461741342,8.578739841801912,8.750156955265158,9.027619383632565,8.731665693429271,6.0
2021_Aug_31_SR-3501_SN19387Q4__00095.sed,120.53105779893322,8.627770146884732,5.4713094687265995,4.084420956797134,7.465568947677277,7.83595555379387,7.983540785328532,8.170645259497022,8.559981360119764,8.150250955360825,2.0
2021_Aug_31_SR-3501_SN19387Q4__00744.sed,130.31776738260544,9.569445818205509,6.31910453502282,4.567619312869958,8.45711869505059,8.78266953435349,8.866585154800191,9.037566170517671,9.314828213401483,9.018286229623614,3.0
aug_4.0_cb509ba5,134.635269205003,9.938950373185147,6.606116838023427,4.7665770743031,8.80191321152967,9.119070802745757,9.196457638638647,9.382516173345369,9.652670070306577,9.377899822011493,4.0
2021_Aug_31_SR-3501_SN19387Q4__00478.sed,129.4992563803888,9.537753643623509,6.314418851767941,4.559303581066904,8.443732483591264,8.748091788465707,8.823743491242102,8.998935087644286,9.262121536653286,8.9897527333173,3.0
3568,123.68608232057869,9.144189719223597,6.016525160897016,4.325832494702401,8.049973063240131,8.351135531092055,8.424747075154555,8.594336197088765,8.841184686556776,8.584355165111148,7.0
3552,132.62445118114783,9.796129461082455,6.470152292523057,4.660614425856685,8.645514595915893,8.96164415682866,9.040174894340904,9.223241803963488,9.49056953452402,9.216543007603695,7.0
2021_Aug_31_SR-3501_SN19387Q4__00141.sed,100.97543256884327,7.126192129789354,4.725192956209119,3.5132820907123055,6.457644795831457,6.711149483218995,6.762634090262192,6.853939271944903,7.11319557076615,6.818402281586456,2.0
aug_mixup_2.0_690556,103.28463093215855,7.447677563505778,4.9735346553423145,3.678091779760819,6.7157798797429376,6.942311166552503,6.986374305057083,7.109190444489677,7.340254023546722,7.10778321537534,2.0
2412,127.09728121166648,9.376865417361243,6.223444978047134,4.497538998280128,8.301054199035613,8.600868115762562,8.677882100433475,8.848711659962383,9.104142255849286,8.847240480971411,9.0
2021_Aug_31_SR-3501_SN19387Q4__00226.sed,129.70299036789336,9.488159842925214,6.153201613479332,4.51303027815371,8.29232331327224,8.630376510855594,8.73217100787382,8.925424465506746,9.25630826903799,8.947563950075248,2.0
2021_Aug_31_SR-3501_SN19387Q4__00469.sed,129.04177758305804,9.516849721887915,6.301642116747063,4.54895515219444,8.418495513228269,8.721905171358157,8.798167591159881,8.975479013600646,9.23535173300812,8.968934769440228,3.0
951,135.0811439063692,9.972591770264021,6.618233896916593,4.776438623483176,8.823633076636966,9.142887324762626,9.221504785979048,9.408797355135695,9.680709830177836,9.405326871687446,9.0
2021_Aug_30_SR-3501_SN19387Q4__00044.sed,128.4907574867314,9.504122893413987,6.179928775292869,4.435567414911118,8.311996399443128,8.630972321277838,8.715920187706345,8.890601896090672,9.158573111088344,8.878242640605144,1.0
2021_Sep_01_SR-3501_SN19387Q4__00842.sed,102.51387172761963,7.605441816890314,4.610769115474222,3.2500173831728283,6.417902265259481,6.713885016312829,6.796398903502931,6.932126941161592,7.146659176977752,6.883800071603959,6.0
aug_0.0_35eb162c,135.14273713418115,9.973048861138023,6.621631784950157,4.781016759049385,8.82696206221121,9.147211494540466,9.226062662911367,9.412971433136484,9.686035338920515,9.408992587014623,0.0
2426,134.64690583710575,9.933343953922485,6.5955762559460265,4.763573174910673,8.794990173855808,9.113131763504763,9.190882075785773,9.376546941047737,9.648140452242679,9.372285963057658,9.0
aug_1.0_ba99e188,107.47666644252176,7.825439706808952,4.921343938331371,3.521302254867614,6.771903492290257,7.082986096508433,7.169161026037015,7.292496500532547,7.546278493227212,7.227030014554646,1.0
aug_3.0_337c6bc4,133.59761331536495,9.842290900206944,6.492022885013992,4.698580349716833,8.677545884819043,9.003077006480519,9.090323328469088,9.279070241241735,9.564841625551438,9.275361339738854,3.0
5297,103.70298021450733,7.6387206393965545,4.950415484039768,3.5952434973816816,6.685088151590684,6.954426450264743,7.028497176505304,7.163472461730125,7.359332960170395,7.131287305865461,8.0
3875,130.72144120395103,9.61241047093676,6.3693319487551285,4.61660842048312,8.545608049200759,8.843941895504464,8.903341985284458,9.064024575145767,9.337580634806606,9.050009790659967,2.0
2021_Aug_31_SR-3501_SN19387Q4__00452.sed,135.23743064817256,9.983078876372652,6.623485136962044,4.783067155100975,8.831351925074554,9.151339639477538,9.230444819718189,9.418619371486002,9.692142392372727,9.416223438019674,0.0
2021_Aug_30_SR-3501_SN19387Q4__00022.sed,126.53719644580099,9.38489081942471,6.078096331264168,4.3506054756330945,8.184988972657667,8.495517423443198,8.579248472874733,8.754951994620493,9.011714358261251,8.744424059869804,1.0
2021_Sep_01_SR-3501_SN19387Q4__00335.sed,134.95467656758692,9.954906499430681,6.605937767221266,4.769301172663447,8.806735688944103,9.129176894974584,9.210537643080846,9.39826376678134,9.67255414306323,9.390856573113968,4.0
914,126.39774550321178,9.324421311095705,6.11390201142161,4.39523799465745,8.207015988748042,8.512417425518734,8.588761019790205,8.759946081742244,9.017096398043797,8.744367182205584,2.0
aug_mixup_5.0_365631,130.7336713381688,9.614424663839841,6.3086105971912785,4.560332734113713,8.4550176667639,8.78854733222716,8.88185095573934,9.055663747718665,9.339912278685116,9.037647852299841,5.0
2446,134.55489584242258,9.930791257351421,6.591896738171428,4.759609921976166,8.789571040592342,9.106882817838766,9.185094066268432,9.371537742439997,9.64203576622907,9.36772609120266,9.0
4415,130.17701875195496,9.607916140483262,6.332355425772154,4.559570161518815,8.47491887367061,8.785865948448311,8.862817563209235,9.041578674607333,9.30616476510995,9.031637830072242,2.0
aug_mixup_1.0_153691,97.12730019440045,7.168824879519665,4.432041138042271,3.133741757525047,6.126706943387436,6.406536037066958,6.467708699997288,6.593283995529377,6.794872678759798,6.544935879137967,1.0
aug_6.0_93614428,133.09310826728654,9.840423212314134,6.450896988477011,4.6533207420510365,8.638812467973027,8.962505546087012,9.049594799023208,9.236026034034214,9.51873845916083,9.235513945946401,6.0
967,129.9707682714639,9.606302325244442,6.30913450892417,4.535789766024063,8.451189184510776,8.765162028035057,8.844558208307934,9.023359140579862,9.28480151862774,9.013057830677184,7.0
2021_Sep_01_SR-3501_SN19387Q4__00348.sed,135.01609324225984,9.961532455330115,6.607892117024889,4.771441064407745,8.810619003471269,9.132380188808021,9.213461567050668,9.40192647927867,9.676427657544172,9.39615355329081,4.0
2021_Sep_03_SR-3501_SN19387Q4__00174.sed,132.98121445456326,9.825523039988607,6.522052689075426,4.70722224027617,8.69135958022652,9.00376034243142,9.081019693358531,9.26650323067642,9.534955672763903,9.266292440080232,0.0
aug_1.0_7b063105,123.29180210075344,8.951634770259101,5.695307636306151,4.17161861018996,7.733394121845356,8.095413128085138,8.23312573161255,8.417014939482472,8.77168620460954,8.38535586413899,1.0
aug_mixup_9.0_544209,126.6386321618637,9.34377721710394,6.198341326526049,4.477976563727866,8.269411054300411,8.567885017121055,8.645854931498905,8.815262152611414,9.070335806760209,8.814052210918565,9.0
5253,130.49235367989692,9.613872100577163,6.344692338942868,4.57667470417854,8.490369745971615,8.805616849224013,8.883444591450285,9.060380753696995,9.328872713146637,9.047891941670173,2.0
